years,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CMCC-ESM2,CNRM-CM6-1,CNRM-ESM2-1,EC-Earth3,FGOALS-g3,GFDL-ESM4,GISS-E2-1-G,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,MIROC6,MIROC-ES2L,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM,mme-mean,mme-median,mme-pct25,mme-pct75
1950.0,9.0,13.0,8.0,9.0,11.0,12.0,10.0,2.0,12.0,13.0,14.0,9.0,6.0,12.0,8.0,12.0,16.0,7.0,16.0,15.0,11.0,11.0,10.727272727272727,11.0,9.0,12.75
1951.0,12.0,5.0,6.0,13.0,8.0,6.0,9.0,3.0,9.0,11.0,12.0,9.0,6.0,18.0,7.0,14.0,11.0,11.0,16.0,12.0,10.0,9.0,9.863636363636363,9.5,7.25,12.0
1952.0,12.0,11.0,12.0,15.0,9.0,8.0,11.0,7.0,16.0,10.0,13.0,11.0,12.0,21.0,6.0,6.0,9.0,10.0,14.0,6.0,10.0,16.0,11.136363636363637,11.0,9.0,12.75
1953.0,11.0,12.0,4.0,3.0,10.0,7.0,8.0,6.0,11.0,15.0,10.0,8.0,6.0,11.0,5.0,8.0,16.0,6.0,16.0,4.0,7.0,9.0,8.772727272727273,8.0,6.0,11.0
1954.0,18.0,7.0,8.0,8.0,8.0,7.0,10.0,9.0,20.0,7.0,13.0,11.0,8.0,12.0,5.0,6.0,12.0,8.0,19.0,7.0,10.0,9.0,10.090909090909092,8.5,7.25,11.75
1955.0,9.0,10.0,10.0,16.0,12.0,8.0,13.0,5.0,10.0,4.0,11.0,13.0,8.0,9.0,14.0,9.0,10.0,10.0,8.0,13.0,15.0,5.0,10.090909090909092,10.0,8.25,12.75
1956.0,12.0,14.0,6.0,9.0,9.0,5.0,8.0,7.0,7.0,6.0,11.0,7.0,12.0,14.0,11.0,5.0,12.0,10.0,9.0,8.0,11.0,14.0,9.409090909090908,9.0,7.0,11.75
1957.0,10.0,16.0,13.0,9.0,3.0,4.0,15.0,10.0,16.0,3.0,10.0,13.0,8.0,13.0,7.0,6.0,17.0,11.0,13.0,6.0,12.0,2.0,9.863636363636363,10.0,6.25,13.0
1958.0,10.0,10.0,8.0,7.0,8.0,7.0,9.0,10.0,14.0,14.0,20.0,12.0,10.0,13.0,11.0,8.0,7.0,8.0,4.0,8.0,12.0,10.0,10.0,10.0,8.0,11.75
1959.0,14.0,12.0,7.0,16.0,8.0,8.0,6.0,3.0,11.0,9.0,12.0,2.0,6.0,5.0,15.0,11.0,11.0,8.0,4.0,10.0,10.0,11.0,9.045454545454545,9.5,6.25,11.0
1960.0,15.0,11.0,10.0,5.0,4.0,11.0,8.0,3.0,9.0,14.0,13.0,9.0,6.0,11.0,8.0,10.0,9.0,13.0,18.0,6.0,11.0,13.0,9.863636363636363,10.0,8.0,12.5
1961.0,9.0,19.0,13.0,10.0,9.0,8.0,14.0,9.0,7.0,13.0,13.0,7.0,4.0,9.0,6.0,3.0,10.0,11.0,11.0,11.0,11.0,14.0,10.045454545454545,10.0,8.25,12.5
1962.0,13.0,14.0,9.0,10.0,16.0,5.0,9.0,5.0,10.0,12.0,7.0,5.0,11.0,14.0,14.0,8.0,11.0,8.0,13.0,15.0,16.0,15.0,10.909090909090908,11.0,8.25,14.0
1963.0,9.0,12.0,9.0,12.0,8.0,3.0,3.0,7.0,10.0,11.0,7.0,7.0,13.0,13.0,10.0,10.0,9.0,11.0,12.0,10.0,11.0,9.0,9.363636363636363,10.0,8.25,11.0
1964.0,10.0,11.0,14.0,10.0,8.0,8.0,9.0,6.0,7.0,10.0,19.0,7.0,8.0,10.0,9.0,12.0,6.0,9.0,19.0,9.0,15.0,3.0,9.954545454545455,9.0,8.0,10.75
1965.0,13.0,8.0,10.0,5.0,13.0,8.0,8.0,3.0,10.0,9.0,8.0,4.0,9.0,11.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.272727272727273,8.0,8.0,9.75
1966.0,12.0,13.0,10.0,10.0,8.0,7.0,4.0,4.0,11.0,10.0,14.0,13.0,10.0,12.0,11.0,7.0,10.0,8.0,22.0,11.0,13.0,9.0,10.409090909090908,10.0,8.25,12.0
1967.0,13.0,9.0,13.0,7.0,10.0,7.0,5.0,8.0,15.0,8.0,9.0,8.0,9.0,5.0,11.0,13.0,10.0,7.0,15.0,11.0,14.0,8.0,9.772727272727273,9.0,8.0,12.5
1968.0,7.0,13.0,7.0,3.0,9.0,9.0,6.0,4.0,9.0,14.0,17.0,11.0,10.0,19.0,16.0,10.0,6.0,6.0,18.0,4.0,12.0,6.0,9.818181818181818,9.0,6.0,12.75
1969.0,7.0,16.0,10.0,13.0,11.0,4.0,12.0,8.0,9.0,12.0,11.0,14.0,19.0,10.0,9.0,9.0,12.0,6.0,10.0,7.0,9.0,6.0,10.181818181818182,10.0,8.25,12.0
