Years,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CMCC-ESM2,CNRM-CM6-1,CNRM-ESM2-1,EC-Earth3,FGOALS-g3,GFDL-ESM4,GISS-E2-1-G,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,MIROC6,MIROC-ES2L,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM,MME-mean,MME-median,MME-pct25,MME-pct75,MME-pct05,MME-pct95
1950.0,25.502655029296875,22.28662109375,22.481704711914062,NaN,24.286956787109375,27.73297119140625,25.968719482421875,24.3687744140625,21.673126220703125,25.1822509765625,20.30902099609375,21.17010498046875,24.46905517578125,25.08892822265625,23.78753662109375,20.11846923828125,22.546722412109375,21.496490478515625,19.648406982421875,24.521484375,20.293487548828125,19.804901123046875,22.987542288643972,22.546722412109375,21.17010498046875,24.521484375,19.804901123046875,25.968719482421875
1951.0,20.7850341796875,20.28173828125,22.277191162109375,NaN,23.758941650390625,21.48699951171875,23.7816162109375,28.290557861328125,27.178909301757812,26.18145751953125,22.353729248046875,20.695465087890625,21.9173583984375,20.4012451171875,23.424285888671875,22.60986328125,20.277587890625,20.2091064453125,21.21051025390625,25.281707763671875,24.4683837890625,23.350799560546875,22.867737543015252,22.353729248046875,20.7850341796875,23.7816162109375,20.277587890625,27.178909301757812
1952.0,19.10736083984375,21.46661376953125,23.290496826171875,NaN,21.1103515625,25.379547119140625,22.730682373046875,22.47882080078125,21.825469970703125,21.72589111328125,25.814300537109375,19.967864990234375,21.8233642578125,26.484619140625,27.91876220703125,19.23193359375,20.892425537109375,21.925628662109375,21.01348876953125,28.03033447265625,25.899993896484375,19.919830322265625,22.76370384579613,21.825469970703125,21.01348876953125,25.379547119140625,19.23193359375,27.91876220703125
1953.0,19.075958251953125,25.26708984375,21.374725341796875,NaN,21.836700439453125,22.188079833984375,25.50006103515625,25.653900146484375,21.6959228515625,24.795867919921875,19.600006103515625,23.9794921875,19.789581298828125,24.896820068359375,19.914031982421875,27.02630615234375,19.545928955078125,23.928680419921875,19.061309814453125,22.77459716796875,25.25164794921875,24.15020751953125,22.728900727771578,22.77459716796875,19.914031982421875,24.896820068359375,19.075958251953125,25.653900146484375
1954.0,21.87481689453125,24.793670654296875,26.31182861328125,NaN,26.3577880859375,22.42254638671875,28.650970458984375,27.916641235351562,31.053436279296875,25.8546142578125,24.9610595703125,22.755279541015625,21.605560302734375,26.11376953125,21.63189697265625,27.46795654296875,22.93817138671875,21.34796142578125,20.9686279296875,27.6683349609375,26.958648681640625,21.09710693359375,24.797651745024183,24.9610595703125,21.87481689453125,26.958648681640625,21.09710693359375,28.650970458984375
1955.0,23.40789794921875,21.988800048828125,25.80841064453125,NaN,26.46990966796875,26.12127685546875,22.090362548828125,21.9736328125,29.84912109375,21.62158203125,20.196044921875,19.437774658203125,20.739349365234375,25.313690185546875,21.4088134765625,21.977813720703125,20.4720458984375,24.1937255859375,23.289459228515625,20.71795654296875,22.51617431640625,23.922943115234375,23.024608793712797,22.090362548828125,21.4088134765625,24.1937255859375,20.196044921875,26.46990966796875
1956.0,25.480133056640625,24.5848388671875,22.126373291015625,NaN,24.117919921875,22.9073486328125,21.3675537109375,23.90411376953125,20.84356689453125,21.47698974609375,21.9127197265625,20.4713134765625,25.30780029296875,25.260650634765625,28.232940673828125,20.6689453125,19.206207275390625,27.530792236328125,22.832427978515625,23.078399658203125,19.893280029296875,21.2471923828125,22.973881312779017,22.832427978515625,21.2471923828125,24.5848388671875,19.893280029296875,27.530792236328125
1957.0,25.68328857421875,24.684814453125,27.5621337890625,NaN,20.652435302734375,26.999267578125,24.989532470703125,27.973876953125,24.2952880859375,25.952728271484375,22.6627197265625,24.8770751953125,21.634002685546875,21.676849365234375,21.794830322265625,20.412445068359375,19.51678466796875,25.3515625,25.100128173828125,24.097503662109375,25.737457275390625,21.90142822265625,23.978864397321427,24.684814453125,21.794830322265625,25.68328857421875,20.412445068359375,27.5621337890625
1958.0,24.950653076171875,21.688385009765625,21.12420654296875,NaN,22.37164306640625,22.2708740234375,29.5791015625,22.245361328125,27.20947265625,24.023101806640625,24.38092041015625,23.531494140625,25.60394287109375,23.8822021484375,41.091278076171875,22.722259521484375,20.058624267578125,28.345367431640625,20.29852294921875,22.22833251953125,19.941925048828125,24.770294189453125,24.3960934593564,23.531494140625,22.22833251953125,24.950653076171875,20.058624267578125,29.5791015625
1959.0,20.4017333984375,24.518585205078125,28.579681396484375,NaN,20.149749755859375,21.204010009765625,22.955810546875,23.076202392578125,24.098785400390625,23.8814697265625,22.38671875,21.2044677734375,20.145538330078125,20.346466064453125,25.6146240234375,22.0126953125,19.66888427734375,25.765625,22.623291015625,24.93994140625,21.907379150390625,20.5545654296875,22.668391636439733,22.38671875,20.5545654296875,24.098785400390625,20.145538330078125,25.765625
